"","Phase","Camera","Camera_folder","Species","DateTimeOriginal","Date","Time","delta.time.secs","Directory","FileName","Classification","Sex","Age","BuckClass","DST","Time_DST_Corrected","Time_Decimal","Time_Scaled","Time_Radians","Time_Sun"
"8220",3,"E17","E17_032919_062019","Sheep","6/1/2019 8:00","6/1/2019","8:00:43",1925,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_5395 (1).JPG","Sheep",NA,NA,NA,TRUE,"8H 0M 43S",8.011944444,0.333831019,2.097522151,2.040586595
"8223",3,"E17","E17_032919_062019","Sheep","6/1/2019 16:56","6/1/2019","16:56:12",24767,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_5584 (1).JPG","Sheep",NA,NA,NA,TRUE,"16H 56M 12S",16.93666667,0.705694444,4.434008965,3.944720547
"8226",3,"E17","E17_032919_062019","Sheep","6/1/2019 18:53","6/1/2019","18:53:28",1471,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_5806 (1).JPG","Sheep",NA,NA,NA,TRUE,"18H 53M 28S",18.89111111,0.78712963,4.945681324,4.361711007
"8229",3,"E17","E17_032919_062019","Sheep","6/2/2019 6:13","6/2/2019","6:13:39",2409,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_5857 (1).JPG","Sheep",NA,NA,NA,TRUE,"6H 13M 39S",6.2275,0.259479167,1.630355688,1.661116684
"8232",3,"E17","E17_032919_062019","Sheep","6/2/2019 8:49","6/2/2019","8:49:05",1984,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_5935 (1).JPG","Sheep",NA,NA,NA,TRUE,"8H 49M 5S",8.818055556,0.367418981,2.308561546,2.213159369
"8235",3,"E17","E17_032919_062019","Sheep","6/2/2019 18:49","6/2/2019","18:49:14",1135,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_5992 (1).JPG","Sheep",NA,NA,NA,TRUE,"18H 49M 14S",18.82055556,0.784189815,4.927209922,4.344673955
"8238",3,"E17","E17_032919_062019","Sheep","6/3/2019 6:34","6/3/2019","6:34:50",2092,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_6055 (1).JPG","Sheep",NA,NA,NA,TRUE,"6H 34M 50S",6.580555556,0.274189815,1.722785416,1.737408022
"8241",3,"E17","E17_032919_062019","Sheep","6/3/2019 8:41","6/3/2019","8:41:21",1118,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_6151 (1).JPG","Sheep",NA,NA,NA,TRUE,"8H 41M 21S",8.689166667,0.362048611,2.274818514,2.186234406
"8244",3,"E17","E17_032919_062019","Sheep","6/3/2019 17:02","6/3/2019","17:02:17",2337,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_6247 (1).JPG","Sheep",NA,NA,NA,TRUE,"17H 2M 17S",17.03805556,0.709918981,4.460552514,3.963329095
"8247",3,"E17","E17_032919_062019","Sheep","6/4/2019 5:24","6/4/2019","5:24:31",37819,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_6382 (1).JPG","Sheep",NA,NA,NA,TRUE,"5H 24M 31S",5.408611111,0.225358796,1.415971078,1.440065146
"8250",3,"E17","E17_032919_062019","Sheep","6/4/2019 7:48","6/4/2019","7:48:55",2302,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_6463 (1).JPG","Sheep",NA,NA,NA,TRUE,"7H 48M 55S",7.815277778,0.325636574,2.046034938,2.000890399
"8253",3,"E17","E17_032919_062019","Sheep","6/4/2019 15:40","6/4/2019","15:40:27",24119,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_6568 (1).JPG","Sheep",NA,NA,NA,TRUE,"15H 40M 27S",15.67416667,0.653090278,4.103487238,3.67186806
"8256",3,"E17","E17_032919_062019","Sheep","6/4/2019 18:23","6/4/2019","18:23:47",1899,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_6670 (1).JPG","Sheep",NA,NA,NA,TRUE,"18H 23M 47S",18.39638889,0.766516204,4.816163349,4.250674121
"8259",3,"E17","E17_032919_062019","Sheep","6/5/2019 6:41","6/5/2019","6:41:25",5196,"Reviewed Phase 3/E17_032919_062019/Sheep","IMG_6733 (1).JPG","Sheep",NA,NA,NA,TRUE,"6H 41M 25S",6.690277778,0.278761574,1.751510626,1.762515475
"8276",3,"E17","E17_062019_090719","Dog","7/24/2019 5:51","7/24/2019","5:51:56",109585,"Reviewed Phase 3/E17_062019_090719/Dog","IMG_1456.JPG","Dog",NA,NA,NA,TRUE,"5H 51M 56S",5.865555556,0.244398148,1.535598854,1.493633504
"8292",3,"E17","E17_062019_090719","Sheep","7/21/2019 0:31","7/21/2019","0:31:37",15546,"Reviewed Phase 3/E17_062019_090719/Sheep","IMG_0268.JPG","Sheep",NA,NA,NA,TRUE,"31M 37S",0.526944444,0.021956019,0.137953733,6.024710992
"8295",3,"E17","E17_062019_090719","Sheep","7/21/2019 20:21","7/21/2019","20:21:30",3190,"Reviewed Phase 3/E17_062019_090719/Sheep","IMG_0382.JPG","Sheep",NA,NA,NA,TRUE,"20H 21M 30S",20.35833333,0.848263889,5.329799203,4.669189856
"8298",3,"E17","E17_062019_090719","Sheep","7/22/2019 19:53","7/22/2019","19:53:52",50991,"Reviewed Phase 3/E17_062019_090719/Sheep","IMG_0622.JPG","Sheep",NA,NA,NA,TRUE,"19H 53M 52S",19.89777778,0.829074074,5.209226041,4.57182276
"8301",3,"E17","E17_062019_090719","Sheep","7/23/2019 9:36","7/23/2019","9:36:06",13882,"Reviewed Phase 3/E17_062019_090719/Sheep","IMG_0724.JPG","Sheep",NA,NA,NA,TRUE,"9H 36M 6S",9.601666667,0.400069444,2.513710455,2.335159445
"8304",3,"E17","E17_062019_090719","Sheep","7/24/2019 5:47","7/24/2019","5:47:39",30023,"Reviewed Phase 3/E17_062019_090719/Sheep","IMG_1339.JPG","Sheep",NA,NA,NA,TRUE,"5H 47M 39S",5.794166667,0.241423611,1.516909286,1.470227117
"8378",3,"E17","E17_121218_032919","Dog","2/20/2019 12:19","2/20/2019","12:19:42",1085495,"Reviewed Phase 3/E17_121218_032919/Dog","IMG_4192.JPG","Dog",NA,NA,NA,FALSE,"12H 19M 42S",12.32833333,0.513680556,3.227550119,3.110028502
"8381",3,"E17","E17_121218_032919","Dog","2/24/2019 23:33","2/24/2019","23:33:18",191056,"Reviewed Phase 3/E17_121218_032919/Dog","IMG_7552.JPG","Dog",NA,NA,NA,FALSE,"23H 33M 18S",23.555,0.981458333,6.16668458,6.069721877
"8388",3,"E17","E17_121218_032919","Sheep","2/13/2019 7:41","2/13/2019","7:41:25",71485,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0256 copy 2.JPG","Sheep",NA,NA,NA,FALSE,"7H 41M 25S",7.690277778,0.320428241,2.013310014,1.743138492
"8391",3,"E17","E17_121218_032919","Sheep","2/14/2019 8:01","2/14/2019","8:01:28",50890,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0541 copy 2.JPG","Sheep",NA,NA,NA,FALSE,"8H 1M 28S",8.024444444,0.334351852,2.100794643,1.84626419
"8394",3,"E17","E17_121218_032919","Sheep","2/14/2019 16:57","2/14/2019","16:57:06",2096,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0778 copy 2.JPG","Sheep",NA,NA,NA,FALSE,"16H 57M 6S",16.95166667,0.706319444,4.437935956,4.46166539
"8397",3,"E17","E17_121218_032919","Sheep","2/15/2019 15:40","2/15/2019","15:40:39",75369,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0904 copy 2.JPG","Sheep",NA,NA,NA,FALSE,"15H 40M 39S",15.6775,0.653229167,4.104359902,4.085142619
"8400",3,"E17","E17_121218_032919","Sheep","2/15/2019 17:59","2/15/2019","17:59:05",992,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_1012 copy 2.JPG","Sheep",NA,NA,NA,FALSE,"17H 59M 5S",17.98472222,0.749363426,4.708389268,4.749982837
"8403",3,"E17","E17_121218_032919","Sheep","2/16/2019 17:56","2/16/2019","17:56:45",2888,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_1171 copy 2.JPG","Sheep",NA,NA,NA,FALSE,"17H 56M 45S",17.94583333,0.747743056,4.69820818,4.736370566
"8406",3,"E17","E17_121218_032919","Sheep","2/17/2019 1:23","2/17/2019","1:23:29",8090,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_1318 copy 2.JPG","Sheep",NA,NA,NA,FALSE,"1H 23M 29S",1.391388889,0.057974537,0.364264759,0.22642113
"8409",3,"E17","E17_121218_032919","Sheep","2/17/2019 15:41","2/17/2019","15:41:32",1881,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_1483 copy 2.JPG","Sheep",NA,NA,NA,FALSE,"15H 41M 32S",15.69222222,0.653842593,4.108214171,4.08312779
"8412",3,"E17","E17_121218_032919","Sheep","2/17/2019 23:29","2/17/2019","23:29:35",18571,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_1813 copy 2.JPG","Sheep",NA,NA,NA,FALSE,"23H 29M 35S",23.49305556,0.978877315,6.150467562,6.056379526
"8415",3,"E17","E17_121218_032919","Sheep","2/18/2019 14:03","2/18/2019","14:03:07",34698,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2533 copy 2.JPG","Sheep",NA,NA,NA,FALSE,"14H 3M 7S",14.05194444,0.585497685,3.678790453,3.606491752
"8418",3,"E17","E17_121218_032919","Sheep","2/18/2019 16:11","2/18/2019","16:11:32",1727,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2797 copy 2.JPG","Sheep",NA,NA,NA,FALSE,"16H 11M 32S",16.19222222,0.674675926,4.239113865,4.224417972
"8421",3,"E17","E17_121218_032919","Sheep","2/18/2019 18:48","2/18/2019","18:48:27",1201,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_3100 copy.JPG","Sheep",NA,NA,NA,FALSE,"18H 48M 27S",18.8075,0.783645833,4.923791986,4.933932358
"8424",3,"E17","E17_121218_032919","Sheep","2/19/2019 3:29","2/19/2019","3:29:28",8124,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_3430 copy.JPG","Sheep",NA,NA,NA,FALSE,"3H 29M 28S",3.491111111,0.145462963,0.913970752,0.732863775
"8427",3,"E17","E17_121218_032919","Sheep","2/19/2019 16:37","2/19/2019","16:37:37",4568,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_3595 copy.JPG","Sheep",NA,NA,NA,FALSE,"16H 37M 37S",16.62694444,0.692789352,4.352923877,4.345930061
"8430",3,"E17","E17_121218_032919","Sheep","2/19/2019 18:51","2/19/2019","18:51:40",1596,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_3727 copy.JPG","Sheep",NA,NA,NA,FALSE,"18H 51M 40S",18.86111111,0.78587963,4.937827342,4.943039786
"8433",3,"E17","E17_121218_032919","Sheep","2/20/2019 1:11","2/20/2019","1:11:23",1640,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_3967 copy.JPG","Sheep",NA,NA,NA,FALSE,"1H 11M 23S",1.189722222,0.049571759,0.311468549,0.181016224
"8436",3,"E17","E17_121218_032919","Sheep","2/20/2019 4:15","2/20/2019","4:15:56",5639,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_4060 copy.JPG","Sheep",NA,NA,NA,FALSE,"4H 15M 56S",4.265555556,0.177731481,1.116719833,0.922144516
"8439",3,"E17","E17_121218_032919","Sheep","2/20/2019 5:39","2/20/2019","5:39:22",2228,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_4162 copy.JPG","Sheep",NA,NA,NA,FALSE,"5H 39M 22S",5.656111111,0.235671296,1.480766426,1.257201703
"8442",3,"E17","E17_121218_032919","Sheep","2/20/2019 16:18","2/20/2019","16:18:14",4993,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_4213 copy.JPG","Sheep",NA,NA,NA,FALSE,"16H 18M 14S",16.30388889,0.679328704,4.26834813,4.249406364
"8445",3,"E17","E17_121218_032919","Sheep","2/21/2019 0:32","2/21/2019","0:32:34",1269,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_5824 copy.JPG","Sheep",NA,NA,NA,FALSE,"32M 34S",0.542777778,0.022615741,0.14209889,0.025669433
"8448",3,"E17","E17_121218_032919","Sheep","2/21/2019 2:27","2/21/2019","2:27:08",936,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_6061 copy.JPG","Sheep",NA,NA,NA,FALSE,"2H 27M 8S",2.452222222,0.102175926,0.641990277,0.487187184
"8451",3,"E17","E17_121218_032919","Sheep","2/21/2019 4:50","2/21/2019","4:50:25",3501,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_6172 copy.JPG","Sheep",NA,NA,NA,FALSE,"4H 50M 25S",4.840277778,0.201678241,1.267181759,1.0643865
"8454",3,"E17","E17_121218_032919","Sheep","2/21/2019 7:10","2/21/2019","7:10:58",4951,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_6310 copy.JPG","Sheep",NA,NA,NA,FALSE,"7H 10M 58S",7.182777778,0.299282407,1.880446825,1.641417192
"8457",3,"E17","E17_121218_032919","Sheep","2/21/2019 15:57","2/21/2019","15:57:04",908,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_6631 copy.JPG","Sheep",NA,NA,NA,FALSE,"15H 57M 4S",15.95111111,0.66462963,4.175991124,4.145137331
"8460",3,"E17","E17_121218_032919","Sheep","2/21/2019 22:46","2/21/2019","22:46:41",10270,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_7807 copy.JPG","Sheep",NA,NA,NA,FALSE,"22H 46M 41S",22.77805556,0.949085648,5.963281,5.882316732
"8463",3,"E17","E17_121218_032919","Sheep","2/22/2019 4:57","2/22/2019","4:57:22",918,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_9205 copy.JPG","Sheep",NA,NA,NA,FALSE,"4H 57M 22S",4.956111111,0.20650463,1.297506855,1.096315253
"8466",3,"E17","E17_121218_032919","Sheep","2/22/2019 16:30","2/22/2019","16:30:32",32330,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_9943 copy.JPG","Sheep",NA,NA,NA,FALSE,"16H 30M 32S",16.50888889,0.68787037,4.322017004,4.300712365
"8469",3,"E17","E17_121218_032919","Sheep","2/22/2019 18:47","2/22/2019","18:47:17",2745,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0145.JPG","Sheep",NA,NA,NA,FALSE,"18H 47M 17S",18.78805556,0.782835648,4.918701442,4.914139871
"8472",3,"E17","E17_121218_032919","Sheep","2/23/2019 1:14","2/23/2019","1:14:57",999,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2362.JPG","Sheep",NA,NA,NA,FALSE,"1H 14M 57S",1.249166667,0.052048611,0.327031069,0.198695574
"8475",3,"E17","E17_121218_032919","Sheep","2/23/2019 4:14","2/23/2019","4:14:00",944,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2734.JPG","Sheep",NA,NA,NA,FALSE,"3H 14M 0S",3.233333333,0.134722222,0.846484687,0.681300788
"8478",3,"E17","E17_121218_032919","Sheep","2/23/2019 6:11","2/23/2019","6:11:32",1017,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_3001.JPG","Sheep",NA,NA,NA,FALSE,"6H 11M 32S",6.192222222,0.258009259,1.621119987,1.400985898
"8481",3,"E17","E17_121218_032919","Sheep","2/24/2019 17:35","2/24/2019","17:35:47",63409,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_5446.JPG","Sheep",NA,NA,NA,FALSE,"17H 35M 47S",17.59638889,0.73318287,4.606723839,4.600605824
"8484",3,"E17","E17_121218_032919","Sheep","2/27/2019 14:10","2/27/2019","14:10:47",1487,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_7570.JPG","Sheep",NA,NA,NA,FALSE,"14H 10M 47S",14.17972222,0.590821759,3.712242597,3.632604849
"8487",3,"E17","E17_121218_032919","Sheep","2/27/2019 16:28","2/27/2019","16:28:56",2153,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_7690.JPG","Sheep",NA,NA,NA,FALSE,"16H 28M 56S",16.48222222,0.686759259,4.315035687,4.275658266
"8490",3,"E17","E17_121218_032919","Sheep","2/27/2019 18:06","2/27/2019","18:06:24",1707,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_7702.JPG","Sheep",NA,NA,NA,FALSE,"18H 6M 24S",18.10666667,0.754444444,4.740314248,4.727343421
"8493",3,"E17","E17_121218_032919","Sheep","2/27/2019 22:29","2/27/2019","22:29:56",3270,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_7882.JPG","Sheep",NA,NA,NA,FALSE,"22H 29M 56S",22.49888889,0.937453704,5.890195337,5.80947439
"8496",3,"E17","E17_121218_032919","Sheep","2/28/2019 13:01","2/28/2019","13:01:14",42839,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_7918.JPG","Sheep",NA,NA,NA,FALSE,"13H 1M 14S",13.02055556,0.542523148,3.408773473,3.309099352
"8499",3,"E17","E17_121218_032919","Sheep","2/28/2019 16:11","2/28/2019","16:11:06",1074,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_7948.JPG","Sheep",NA,NA,NA,FALSE,"16H 11M 6S",16.185,0.674375,4.237223092,4.189626253
"8502",3,"E17","E17_121218_032919","Sheep","2/28/2019 18:48","2/28/2019","18:48:09",1026,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_8629.JPG","Sheep",NA,NA,NA,FALSE,"18H 48M 9S",18.8025,0.7834375,4.922482989,4.895003636
"8505",3,"E17","E17_121218_032919","Sheep","3/1/2019 14:14","3/1/2019","14:14:04",59498,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_9055.JPG","Sheep",NA,NA,NA,FALSE,"14H 14M 4S",14.23444444,0.593101852,3.726568841,3.645897842
"8508",3,"E17","E17_121218_032919","Sheep","3/1/2019 15:58","3/1/2019","15:58:16",1650,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_9235.JPG","Sheep",NA,NA,NA,FALSE,"15H 58M 16S",15.97111111,0.665462963,4.181227111,4.12735835
"8511",3,"E17","E17_121218_032919","Sheep","3/1/2019 21:15","3/1/2019","21:15:31",1552,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0136 copy.JPG","Sheep",NA,NA,NA,FALSE,"21H 15M 31S",21.25861111,0.885775463,5.565491374,5.500327038
"8514",3,"E17","E17_121218_032919","Sheep","3/1/2019 23:23","3/1/2019","23:23:46",1037,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0226 copy.JPG","Sheep",NA,NA,NA,FALSE,"23H 23M 46S",23.39611111,0.974837963,6.125087566,6.030414023
"8517",3,"E17","E17_121218_032919","Sheep","3/2/2019 14:54","3/2/2019","14:54:42",1585,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0349 copy.JPG","Sheep",NA,NA,NA,FALSE,"14H 54M 42S",14.91166667,0.621319444,3.903865204,3.832022754
"8520",3,"E17","E17_121218_032919","Sheep","3/2/2019 17:26","3/2/2019","17:26:50",1099,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0583 copy.JPG","Sheep",NA,NA,NA,FALSE,"17H 26M 50S",17.44722222,0.726967593,4.567672097,4.532377386
"8523",3,"E17","E17_121218_032919","Sheep","3/3/2019 14:43","3/3/2019","14:43:45",69827,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0832 copy.JPG","Sheep",NA,NA,NA,FALSE,"14H 43M 45S",14.72916667,0.613715278,3.856086816,3.780218424
"8526",3,"E17","E17_121218_032919","Sheep","3/3/2019 17:00","3/3/2019","17:00:50",2109,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0892 copy.JPG","Sheep",NA,NA,NA,FALSE,"17H 0M 50S",17.01388889,0.708912037,4.454225695,4.408972598
"8529",3,"E17","E17_121218_032919","Sheep","3/4/2019 14:06","3/4/2019","14:06:08",3153,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_0955 copy.JPG","Sheep",NA,NA,NA,FALSE,"14H 6M 8S",14.10222222,0.587592593,3.691953144,3.606961192
"8532",3,"E17","E17_121218_032919","Sheep","3/4/2019 16:39","3/4/2019","16:39:00",1312,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_1555 copy.JPG","Sheep",NA,NA,NA,FALSE,"15H 39M 0S",15.65,0.652083333,4.097160419,4.031347047
"8535",3,"E17","E17_121218_032919","Sheep","3/4/2019 19:17","3/4/2019","19:17:02",1854,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_1948 copy.JPG","Sheep",NA,NA,NA,FALSE,"19H 17M 2S",19.28388889,0.80349537,5.048510305,5.00045601
"8538",3,"E17","E17_121218_032919","Sheep","3/5/2019 15:27","3/5/2019","15:27:11",9030,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2020 copy.JPG","Sheep",NA,NA,NA,FALSE,"15H 27M 11S",15.45305556,0.643877315,4.045600484,3.975303954
"8541",3,"E17","E17_121218_032919","Sheep","3/5/2019 17:50","3/5/2019","17:50:19",2856,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2098 copy.JPG","Sheep",NA,NA,NA,FALSE,"17H 50M 19S",17.83861111,0.743275463,4.670137468,4.627006083
"8544",3,"E17","E17_121218_032919","Sheep","3/6/2019 16:15","3/6/2019","16:15:03",7537,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2125 copy.JPG","Sheep",NA,NA,NA,FALSE,"16H 15M 3S",16.25083333,0.677118056,4.254458218,4.190448267
"8547",3,"E17","E17_121218_032919","Sheep","3/6/2019 18:55","3/6/2019","18:55:29",3657,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2299 copy.JPG","Sheep",NA,NA,NA,FALSE,"18H 55M 29S",18.92472222,0.788530093,4.954480692,4.903112825
"8550",3,"E17","E17_121218_032919","Sheep","3/7/2019 12:41","3/7/2019","12:41:19",2388,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2353 copy.JPG","Sheep",NA,NA,NA,FALSE,"12H 41M 19S",12.68861111,0.52869213,3.321870621,3.221635248
"8553",3,"E17","E17_121218_032919","Sheep","3/7/2019 14:57","3/7/2019","14:57:09",1639,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2533 copy.JPG","Sheep",NA,NA,NA,FALSE,"14H 57M 9S",14.9525,0.623020833,3.914555346,3.835592125
"8556",3,"E17","E17_121218_032919","Sheep","3/7/2019 17:51","3/7/2019","17:51:28",1736,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2704 copy.JPG","Sheep",NA,NA,NA,FALSE,"17H 51M 28S",17.85777778,0.744074074,4.67515529,4.623490896
"8559",3,"E17","E17_121218_032919","Sheep","3/7/2019 19:15","3/7/2019","19:15:35",1181,"Reviewed Phase 3/E17_121218_032919/Sheep","IMG_2857 copy.JPG","Sheep",NA,NA,NA,FALSE,"19H 15M 35S",19.25972222,0.802488426,5.042183487,4.98418221
"9587",3,"G11","G11_062719_090819","Dog","8/11/2019 22:50","8/11/2019","22:50:20",0,"Reviewed Phase 3/G11_062719_090819/Dog","IMG_0853.JPG","Dog",NA,NA,NA,TRUE,"22H 50M 20S",22.83888889,0.95162037,5.979207129,5.5261917
